		152801	3855581	4345542	1009440	996519	990269	954340	947627	816087	809189	806723	720729	664158	593544	586332	565897	555079	553272	536135	523025	511006	348167	319214	286686	273179	260976	208595	197222	188674	166838	164216	146154	144260	106543	100149	11136	5364	698164	1920715	2034243	2263183	2678325	847142	779409	2963287	3148512	3183891	1136782	646961	3906666	822879	4164932	4314491	4378332	4387271	4397763	4431405	4439229	4448694	4468812	4472218	
779409	0.44213	0.48452	0.45087	0.19919	0.25437	0.14401	0.21938	0.20592	0.25841	0.20390	0.16353	0.18506	0.21534	0.10700	0.22409	0.24361	0.19852	0.17968	0.18843	0.22948	0.19314	0.14468	0.19044	0.14199	0.19717	0.21131	0.21602	0.20054	0.19515	0.14872	0.18775	0.19314	0.22746	0.14199	0.13459	0.18843	0.14401	0.16218	0.25034	0.24630	0.18102	0.18371	0.17295	0.00000	0.19515	0.13863	0.18977	0.24764	0.18102	0.22948	0.21803	0.22005	0.20188	0.20929	0.10565	0.17295	0.19044	0.21198	0.26851	0.13122	0.17160	
2963287	0.44684	0.47039	0.42934	0.22342	0.25101	0.19987	0.23351	0.22544	0.28129	0.25370	0.22275	0.18170	0.20794	0.20256	0.16151	0.23351	0.15141	0.15410	0.22476	0.24293	0.18910	0.25101	0.20727	0.19785	0.19987	0.21265	0.26649	0.20861	0.19314	0.21669	0.20659	0.18977	0.21265	0.19987	0.23419	0.20996	0.18775	0.18573	0.23822	0.27995	0.14738	0.23015	0.17227	0.19515	0.00000	0.20458	0.15276	0.17093	0.21131	0.25101	0.23620	0.20054	0.20794	0.17699	0.20323	0.21871	0.24832	0.19583	0.29071	0.21602	0.15545	
3148512	0.43472	0.48654	0.45828	0.17968	0.26178	0.14805	0.23486	0.23149	0.24024	0.19112	0.18439	0.20727	0.22207	0.15343	0.21871	0.25707	0.19852	0.18371	0.17429	0.23620	0.20256	0.17362	0.20996	0.18506	0.20996	0.23351	0.23486	0.20929	0.20929	0.17699	0.18843	0.17699	0.24428	0.08075	0.16689	0.19246	0.09152	0.15814	0.25370	0.25437	0.17833	0.18775	0.16285	0.13863	0.20458	0.00000	0.17699	0.24024	0.21198	0.20996	0.20659	0.23284	0.19179	0.22073	0.16555	0.19650	0.19381	0.20929	0.27658	0.15680	0.14334	
3183891	0.43136	0.46904	0.42732	0.21736	0.26716	0.16756	0.21669	0.22005	0.26851	0.25437	0.22746	0.17968	0.22207	0.18304	0.17160	0.24159	0.14872	0.14468	0.18170	0.23620	0.20188	0.22476	0.21938	0.19515	0.21736	0.22544	0.26716	0.21669	0.21400	0.21063	0.19246	0.16420	0.22140	0.17900	0.22207	0.21467	0.17362	0.12450	0.23822	0.30013	0.16420	0.19650	0.17564	0.18977	0.15276	0.17699	0.00000	0.19246	0.21131	0.25303	0.21063	0.18170	0.20659	0.16622	0.20054	0.20458	0.23890	0.16689	0.29273	0.21265	0.15343	
1136782	0.47577	0.50000	0.45693	0.26985	0.29812	0.22342	0.27389	0.28533	0.30013	0.28802	0.27591	0.24495	0.27120	0.23688	0.17631	0.29812	0.20256	0.20054	0.25303	0.29273	0.24764	0.27120	0.26918	0.22409	0.26649	0.24495	0.30686	0.26851	0.26783	0.26380	0.24092	0.21938	0.28197	0.23149	0.26918	0.26312	0.23351	0.20525	0.29341	0.33311	0.19785	0.25841	0.21198	0.24764	0.17093	0.24024	0.19246	0.00000	0.24226	0.28735	0.25101	0.24563	0.24966	0.22409	0.25303	0.26447	0.28533	0.22140	0.33445	0.25370	0.19246	
646961	0.47174	0.45626	0.44818	0.18977	0.23351	0.22005	0.22005	0.20592	0.29542	0.26514	0.17631	0.21669	0.23688	0.18506	0.16824	0.22880	0.17026	0.20188	0.24495	0.23957	0.20458	0.21736	0.20458	0.15747	0.20929	0.15814	0.23419	0.21938	0.21063	0.15478	0.26649	0.24428	0.21803	0.20727	0.15882	0.21803	0.17699	0.23822	0.21400	0.26581	0.21198	0.25168	0.23688	0.18102	0.21131	0.21198	0.21131	0.24226	0.00000	0.27658	0.24832	0.21131	0.26110	0.18371	0.14334	0.19314	0.24764	0.22746	0.27793	0.16555	0.22948	
3906666	0.43742	0.48250	0.46837	0.28398	0.23082	0.23082	0.28062	0.28129	0.16151	0.16824	0.26447	0.24899	0.18506	0.24966	0.26985	0.28869	0.26514	0.25505	0.23149	0.26716	0.24428	0.24697	0.25168	0.25639	0.24495	0.28802	0.20794	0.25572	0.25101	0.24966	0.24293	0.24697	0.27995	0.22207	0.24361	0.25976	0.25168	0.22342	0.29273	0.20188	0.23957	0.23688	0.21534	0.22948	0.25101	0.20996	0.25303	0.28735	0.27658	0.00000	0.19448	0.27927	0.17766	0.27658	0.24832	0.25505	0.17564	0.27254	0.21198	0.22880	0.21736	
822879	0.43607	0.46837	0.44818	0.25707	0.22005	0.21400	0.26380	0.25437	0.21467	0.18035	0.23822	0.22880	0.16285	0.20659	0.25034	0.27995	0.22948	0.21332	0.22073	0.27927	0.24697	0.23755	0.24966	0.21938	0.25370	0.26447	0.21332	0.25639	0.25303	0.19852	0.21467	0.21602	0.26447	0.20996	0.21400	0.21669	0.21063	0.20525	0.27658	0.25168	0.21198	0.22073	0.21871	0.21803	0.23620	0.20659	0.21063	0.25101	0.24832	0.19448	0.00000	0.25437	0.20458	0.24630	0.22207	0.23890	0.17564	0.21602	0.25370	0.22611	0.20929	
4164932	0.46231	0.40310	0.43540	0.13459	0.21400	0.22813	0.14603	0.15343	0.30283	0.27456	0.16083	0.20525	0.23419	0.23284	0.17766	0.15141	0.15612	0.16487	0.24226	0.15747	0.12046	0.26851	0.14132	0.24563	0.14536	0.21063	0.19179	0.14199	0.14132	0.24361	0.23688	0.21871	0.14199	0.22813	0.26447	0.23957	0.20121	0.20188	0.23015	0.23957	0.17295	0.24159	0.20659	0.22005	0.20054	0.23284	0.18170	0.24563	0.21131	0.27927	0.25437	0.00000	0.23015	0.13392	0.16285	0.17699	0.26649	0.24832	0.24832	0.24630	0.20121	
4314491	0.43472	0.48991	0.45626	0.25505	0.25639	0.19852	0.26312	0.26110	0.21534	0.18641	0.25303	0.22140	0.21131	0.22342	0.23419	0.25976	0.24428	0.22005	0.20256	0.25034	0.18910	0.22140	0.20256	0.24495	0.19583	0.24764	0.23149	0.21400	0.19717	0.23284	0.21332	0.21063	0.24966	0.20054	0.22813	0.24293	0.22275	0.19044	0.26985	0.23284	0.20188	0.20525	0.16824	0.20188	0.20794	0.19179	0.20659	0.24966	0.26110	0.17766	0.20458	0.23015	0.00000	0.24226	0.22342	0.22342	0.19448	0.24764	0.26312	0.21131	0.15276	
4378332	0.45760	0.42261	0.41521	0.15545	0.19448	0.21265	0.17429	0.16016	0.30350	0.27927	0.15680	0.20727	0.23284	0.22678	0.14603	0.19179	0.10969	0.12921	0.25034	0.13526	0.13661	0.24966	0.15612	0.20929	0.15141	0.17295	0.20659	0.16016	0.15478	0.24428	0.23688	0.15141	0.17295	0.21871	0.25370	0.22611	0.19314	0.20121	0.21063	0.23688	0.16420	0.24092	0.21803	0.20929	0.17699	0.22073	0.16622	0.22409	0.18371	0.27658	0.24630	0.13392	0.24226	0.00000	0.16151	0.16958	0.26245	0.22207	0.24630	0.23957	0.18910	
4387271	0.43607	0.42732	0.41992	0.14065	0.20458	0.17160	0.17227	0.16218	0.26649	0.23284	0.10767	0.18708	0.21467	0.10162	0.18977	0.19179	0.17900	0.18843	0.20458	0.19246	0.15680	0.19112	0.14939	0.16353	0.16285	0.17227	0.18102	0.16891	0.15276	0.17362	0.22073	0.22073	0.17227	0.17026	0.16487	0.20256	0.14468	0.19044	0.21602	0.21534	0.19314	0.21131	0.20188	0.10565	0.20323	0.16555	0.20054	0.25303	0.14334	0.24832	0.22207	0.16285	0.22342	0.16151	0.00000	0.13863	0.21332	0.22880	0.22813	0.16958	0.19987	
4397763	0.45828	0.44616	0.44886	0.16622	0.21871	0.15882	0.19044	0.16218	0.27658	0.24226	0.15680	0.22073	0.22948	0.20794	0.20525	0.20121	0.18237	0.19717	0.21198	0.18506	0.15545	0.22342	0.15007	0.21131	0.16016	0.17631	0.19852	0.16016	0.14738	0.23351	0.23419	0.21602	0.19785	0.19852	0.21198	0.21198	0.18371	0.19515	0.23217	0.22678	0.20525	0.20390	0.21332	0.17295	0.21871	0.19650	0.20458	0.26447	0.19314	0.25505	0.23890	0.17699	0.22342	0.16958	0.13863	0.00000	0.23149	0.24697	0.22880	0.20458	0.19852	
4431405	0.42261	0.48250	0.44145	0.26447	0.22476	0.20794	0.26918	0.27254	0.21063	0.11575	0.24361	0.24159	0.16353	0.21938	0.26918	0.28937	0.24832	0.23284	0.22611	0.26447	0.24024	0.20054	0.22611	0.23688	0.23419	0.25370	0.17900	0.23553	0.22880	0.22207	0.22746	0.23419	0.28197	0.19987	0.21400	0.24024	0.21736	0.21602	0.26649	0.22073	0.23351	0.22476	0.21400	0.19044	0.24832	0.19381	0.23890	0.28533	0.24764	0.17564	0.17564	0.26649	0.19448	0.26245	0.21332	0.23149	0.00000	0.25841	0.24563	0.20121	0.20390	
4439229	0.46904	0.50269	0.46568	0.25168	0.28937	0.19381	0.20929	0.24630	0.29542	0.26783	0.25572	0.20390	0.25908	0.17295	0.21736	0.28062	0.19717	0.19717	0.21669	0.29610	0.25236	0.24563	0.25572	0.22140	0.26178	0.24092	0.29879	0.26110	0.25303	0.19112	0.19583	0.17699	0.25505	0.21063	0.22342	0.24226	0.21198	0.19179	0.25639	0.31898	0.20458	0.22880	0.20525	0.21198	0.19583	0.20929	0.16689	0.22140	0.22746	0.27254	0.21602	0.24832	0.24764	0.22207	0.22880	0.24697	0.25841	0.00000	0.32638	0.22073	0.20659	
4448694	0.46635	0.44953	0.46501	0.23755	0.20390	0.28197	0.24361	0.25101	0.15747	0.24630	0.23553	0.27793	0.24764	0.30956	0.27120	0.25841	0.28129	0.28466	0.28533	0.24966	0.20794	0.30081	0.19650	0.30215	0.20390	0.27120	0.19179	0.21602	0.20458	0.31023	0.28735	0.30821	0.23957	0.27254	0.29004	0.28062	0.27322	0.28129	0.29879	0.16756	0.28264	0.28802	0.27052	0.26851	0.29071	0.27658	0.29273	0.33445	0.27793	0.21198	0.25370	0.24832	0.26312	0.24630	0.22813	0.22880	0.24563	0.32638	0.00000	0.28264	0.27524	
4468812	0.44011	0.48587	0.46097	0.22005	0.27927	0.16756	0.25908	0.25437	0.25034	0.21400	0.20458	0.20929	0.23149	0.15276	0.25639	0.26581	0.22813	0.21198	0.19314	0.24697	0.21803	0.15209	0.21736	0.18910	0.22140	0.24293	0.23553	0.22813	0.21332	0.06057	0.21198	0.20323	0.25303	0.15545	0.08883	0.20659	0.18843	0.18439	0.26581	0.26245	0.21131	0.19717	0.18102	0.13122	0.21602	0.15680	0.21265	0.25370	0.16555	0.22880	0.22611	0.24630	0.21131	0.23957	0.16958	0.20458	0.20121	0.22073	0.28264	0.00000	0.18506	
4472218	0.42665	0.49462	0.45357	0.21602	0.27052	0.15410	0.24563	0.24159	0.24092	0.20659	0.22073	0.20054	0.21534	0.18708	0.17900	0.24764	0.17564	0.14536	0.18843	0.21131	0.16420	0.20323	0.18170	0.21938	0.17900	0.23620	0.24092	0.18708	0.17631	0.20525	0.15545	0.14065	0.24159	0.16353	0.18843	0.20794	0.17833	0.12786	0.26716	0.26514	0.14334	0.18439	0.13055	0.17160	0.15545	0.14334	0.15343	0.19246	0.22948	0.21736	0.20929	0.20121	0.15276	0.18910	0.19987	0.19852	0.20390	0.20659	0.27524	0.18506	0.00000	
